Date,Outcomes,Predominant function of establishment,Establishment,Adjudicator,Sex,Age group,Ethnicity,Religion,Offence,Detailed offence,Count
Q1,Dismissed,Local,Nottingham,Governor,M,18 - 20,c Mixed/ Multiple ethnic groups,i No religion,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Local,Nottingham,Governor,M,18 - 20,c Mixed/ Multiple ethnic groups,i No religion,Violence,Fights with any person,1
Q1,Dismissed,Local,Nottingham,Governor,M,18 - 20,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Local,Nottingham,Governor,M,18 - 20,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Local,Nottingham,Governor,M,18 - 20,e White,a Christian,Other offences, Endangers health/safety of any person,1
Q1,Dismissed,Local,Nottingham,Governor,M,18 - 20,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Local,Nottingham,Governor,M,21 - 24,c Mixed/ Multiple ethnic groups,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Local,Nottingham,Governor,M,21 - 24,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Local,Nottingham,Governor,M,21 - 24,e White,i No religion,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Local,Nottingham,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Violence,Commits any assault,1
Q1,Dismissed,Local,Nottingham,Governor,M,25 - 29,a Asian or Asian British,d Sikh,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Nottingham,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Local,Nottingham,Governor,M,25 - 29,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Nottingham,Governor,M,25 - 29,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Local,Nottingham,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Nottingham,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,b Muslim,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Local,Nottingham,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Local,Nottingham,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,3
Q1,Dismissed,Local,Nottingham,Governor,M,30 - 39,e White,a Christian,Violence,Commits any assault,1
Q1,Dismissed,Local,Nottingham,Governor,M,30 - 39,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Local,Nottingham,Governor,M,30 - 39,e White,c Hindu,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Local,Pentonville,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,a Christian,Violence,Attempts: Assault on a prisoner,2
Q1,Dismissed,Local,Pentonville,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,a Christian,Violence,Commits any assault,1
Q1,Dismissed,Local,Pentonville,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,a Christian,Violence,Fights with any person,2
Q1,Dismissed,Local,Pentonville,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Assault on a prisoner,1
Q1,Dismissed,Local,Pentonville,Governor,M,18 - 20,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Local,Pentonville,Governor,M,21 - 24,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Pentonville,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Other offences,Absent from where he should be/Present where he should not,1
Q1,Dismissed,Local,Pentonville,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Pentonville,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Local,Pentonville,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Pentonville,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Commits any assault,1
Q1,Dismissed,Local,Pentonville,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Fights with any person,1
Q1,Dismissed,Local,Pentonville,Governor,M,21 - 24,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Pentonville,Governor,M,21 - 24,e White,i No religion,Violence,Fights with any person,1
Q1,Dismissed,Local,Pentonville,Governor,M,21 - 24,f Not known,b Muslim,Violence,Fights with any person,1
Q1,Dismissed,Local,Pentonville,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Pentonville,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Other offences,Attempts: Endangers health/safety of any person,1
Q1,Dismissed,Local,Pentonville,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Violence,Assault on a prisoner,2
Q1,Dismissed,Local,Pentonville,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Commits any assault,1
Q1,Dismissed,Local,Pentonville,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,i No religion,Violence,Assault on a prisoner,1
Q1,Dismissed,Local,Pentonville,Governor,M,25 - 29,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Local,Pentonville,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Pentonville,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Fights with any person,1
Q1,Dismissed,Local,Pentonville,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Local,Pentonville,Governor,M,40 - 49,c Mixed/ Multiple ethnic groups,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Pentonville,Governor,M,40 - 49,e White,e Buddhist,Violence,Attempts: Assault on staff,1
Q1,Dismissed,Local,Pentonville,Independent adjudicator,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Local,Pentonville,Independent adjudicator,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Local,Pentonville,Independent adjudicator,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Local,Pentonville,Independent adjudicator,M,40 - 49,a Asian or Asian British,d Sikh,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,18 - 20,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,18 - 20,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,18 - 20,e White,i No religion,Violence,Fights with any person,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,18 - 20,e White,i No religion,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,21 - 24,a Asian or Asian British,b Muslim,Other offences,Absent from where he should be/Present where he should not,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,21 - 24,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,2
Q1,Dismissed,Local,Peterborough Male,Governor,M,21 - 24,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,21 - 24,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,21 - 24,e White,a Christian,Violence,Assault on a prisoner,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,21 - 24,e White,b Muslim,Other offences,Absent from where he should be/Present where he should not,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Dismissed,Local,Peterborough Male,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Fights with any person,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,i No religion,Other offences, Endangers health/safety of any person,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,i No religion,Violence,Fights with any person,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Violence,Fights with any person,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,25 - 29,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,25 - 29,e White,i No religion,Violence,Fights with any person,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,25 - 29,e White,i No religion,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,5
Q1,Dismissed,Local,Peterborough Male,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,30 - 39,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Disobeys any lawful order,2
Q1,Dismissed,Local,Peterborough Male,Governor,M,30 - 39,e White,i No religion,Violence,Fights with any person,2
Q1,Dismissed,Local,Peterborough Male,Governor,M,40 - 49,a Asian or Asian British,c Hindu,Violence,Assault on staff,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,i No religion,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,40 - 49,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,2
Q1,Dismissed,Local,Peterborough Male,Governor,M,40 - 49,e White,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,50 - 59,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Dismissed,Local,Peterborough Male,Governor,M,50 - 59,b Black/ African/ Caribbean/ Black British,g Other religious groups,Unauthorised transactions,Drug related offence,2
Q1,Dismissed,Local,Peterborough Male,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Peterborough Male,Governor,M,50 - 59,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Dismissed,Local,Preston,Governor,M,18 - 20,b Black/ African/ Caribbean/ Black British,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Local,Preston,Governor,M,18 - 20,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Preston,Governor,M,18 - 20,e White,f Jewish,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Preston,Governor,M,18 - 20,e White,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Preston,Governor,M,18 - 20,e White,i No religion,Other offences, Endangers health/safety of any person,1
Q1,Dismissed,Local,Preston,Governor,M,18 - 20,e White,i No religion,Other offences,Obstructs an officer executing his duty,1
Q1,Dismissed,Local,Preston,Governor,M,18 - 20,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,5
Q1,Dismissed,Local,Preston,Governor,M,18 - 20,e White,i No religion,Violence,Fights with any person,3
Q1,Dismissed,Local,Preston,Governor,M,21 - 24,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Dismissed,Local,Preston,Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Preston,Governor,M,21 - 24,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Preston,Governor,M,21 - 24,e White,a Christian,Violence,Assault on staff,1
Q1,Dismissed,Local,Preston,Governor,M,21 - 24,e White,a Christian,Violence,Fights with any person,1
Q1,Dismissed,Local,Preston,Governor,M,21 - 24,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,4
Q1,Dismissed,Local,Preston,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Dismissed,Local,Preston,Governor,M,25 - 29,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Local,Preston,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Dismissed,Local,Preston,Governor,M,25 - 29,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,2
Q1,Dismissed,Local,Preston,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Dismissed,Local,Preston,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Preston,Governor,M,25 - 29,e White,i No religion,Other offences, Endangers health/safety of any person,1
Q1,Dismissed,Local,Preston,Governor,M,25 - 29,e White,i No religion,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,4
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Violence,Fights with any person,1
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,4
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,a Christian,Other offences, Endangers health/safety of any person,2
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,a Christian,Violence,Assault on staff,2
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,a Christian,Violence,Attempts: Assault on staff,1
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,a Christian,Violence,Fights with any person,5
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,b Muslim,Other offences, Endangers health/safety of any person,1
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Disobeys any lawful order,3
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,4
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,i No religion,Violence,Attempts: Commits any assault,1
Q1,Dismissed,Local,Preston,Governor,M,30 - 39,e White,i No religion,Wilful Damage,Cause damage to any part of a prison,1
Q1,Dismissed,Local,Preston,Governor,M,40 - 49,a Asian or Asian British,c Hindu,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Preston,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Preston,Governor,M,50 - 59,e White,a Christian,Other offences, Endangers health/safety of any person,3
Q1,Dismissed,Local,Preston,Governor,M,50 - 59,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Dismissed,Local,Preston,Independent adjudicator,M,18 - 20,e White,i No religion,Other offences, Endangers health/safety of any person,1
Q1,Dismissed,Local,Preston,Independent adjudicator,M,30 - 39,e White,i No religion,Other offences, Endangers health/safety of any person,2
Q1,Dismissed,Local,Preston,Missing,M,40 - 49,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
